global_step,episode,episode_return,episode_length,epsilon,loss,mean_q,makespan,avg_waiting_time,missed_deadlines,weighted_tardiness
3900,77,-1.22199,50,0.9877,,,73.833,5.057,0.28,94.18
3950,78,-0.81618,50,0.9875,,,69.02,3.6486,0.38,60.06
4000,79,-4.44348,50,0.9873,,,63.726,9.8529,0.8,456.49
4050,80,-2.5788,50,0.9872,,,67.124,6.4328,0.56,261.26
4100,81,-1.24264,50,0.987,,,67.44,4.8249,0.54,92.99
4150,82,-2.85602,50,0.9869,,,70.026,7.4498,0.62,281.25
4200,83,-1.37433,50,0.9867,,,66.749,5.034,0.54,117.04
4250,84,-1.00022,50,0.9865,,,70.888,4.418,0.38,80.44
4300,85,-0.16109,50,0.9864,,,73.947,2.1079,0.18,12.16
4350,86,-0.94577,50,0.9862,,,67.765,3.6768,0.4,88.9
4400,87,-1.43877,50,0.9861,,,71.922,4.6507,0.46,131.27
4450,88,-2.65719,50,0.9859,,,68.366,7.6006,0.64,249.25
4500,89,-1.06207,50,0.9858,,,67.5,4.6458,0.44,78.48
4550,90,-0.48338,50,0.9856,,,59.683,2.7527,0.24,42.77
4600,91,-1.13984,50,0.9854,,,73.243,4.0652,0.34,107.0
4650,92,-4.62912,50,0.9853,,,74.597,10.3379,0.72,484.89
4700,93,-1.00396,50,0.9851,,,68.619,3.743,0.38,90.42
4750,94,-5.14763,50,0.985,,,77.503,12.7961,0.74,486.25
4800,95,-2.76231,50,0.9848,,,74.422,7.8139,0.54,255.13
4850,96,-0.794,50,0.9846,,,70.466,3.3422,0.26,81.2
4900,97,-3.79749,50,0.9845,,,73.377,9.4424,0.62,363.62
4950,98,-5.13395,50,0.9843,,,67.63,11.5629,0.84,512.21
5000,99,-1.26396,50,0.9842,,,68.719,4.9691,0.42,99.95
5050,100,-0.79616,50,0.984,,,66.553,3.4488,0.28,80.31
5100,101,-0.38905,50,0.9839,,,77.489,2.1355,0.24,30.06
5150,102,-0.55228,50,0.9837,,,73.513,3.0432,0.38,34.61
5200,103,-3.28667,50,0.9835,,,65.6,8.304,0.52,322.88
5250,104,-1.28108,50,0.9834,,,72.816,4.4676,0.42,116.11
5300,105,-1.13074,50,0.9832,,,61.499,4.0846,0.46,113.73
5350,106,-2.02926,50,0.9831,,,68.73,5.1813,0.48,216.94
5400,107,-2.34122,50,0.9829,,,72.415,7.2145,0.52,205.73
5450,108,-0.46674,50,0.9827,,,63.786,3.1772,0.24,29.87
5500,109,-1.87104,50,0.9826,,,76.557,5.8109,0.5,169.91
5550,110,-0.90405,50,0.9824,,,76.389,3.8034,0.36,84.8
5600,111,-1.41937,50,0.9823,,,62.279,4.5005,0.46,135.68
5650,112,-1.35127,50,0.9821,,,70.057,5.1382,0.48,108.78
5700,113,0.07493,50,0.9819,,,67.841,0.5885,0.04,2.5
5750,114,-4.28675,50,0.9818,,,66.606,10.2656,0.7,430.63
5800,115,-3.39929,50,0.9816,,,66.243,8.0728,0.68,355.56
5850,116,-1.45407,50,0.9815,,,72.281,5.438,0.52,120.7
5900,117,-0.39771,50,0.9813,,,62.992,2.5265,0.24,35.53
5950,118,-0.62873,50,0.9812,,,66.184,2.8673,0.28,61.32
6000,119,-0.89452,50,0.981,,,70.781,4.1437,0.42,71.61
6050,120,-2.69679,50,0.9808,,,69.474,7.9906,0.52,227.95
6100,121,-0.0667,50,0.9807,,,81.199,1.3457,0.08,7.53
6150,122,-0.39853,50,0.9805,,,69.508,3.0495,0.24,15.51
6200,123,-1.90104,50,0.9804,,,66.387,5.7429,0.6,175.93
6250,124,-0.88962,50,0.9802,,,76.9,4.1016,0.32,57.74
6300,125,-2.39587,50,0.98,,,72.08,7.6115,0.56,198.84
6350,126,-1.60607,50,0.9799,,,65.102,5.1277,0.5,145.78
6400,127,-0.08659,50,0.9797,,,65.824,1.6073,0.2,16.59
6450,128,-1.66102,50,0.9796,,,61.21,5.0968,0.54,163.79
6500,129,-0.10893,50,0.9794,,,72.395,1.6525,0.14,9.4
6550,130,-0.96657,50,0.9793,,,65.978,3.7783,0.38,83.37
6600,131,-1.36448,50,0.9791,,,71.659,4.8056,0.52,126.64
6650,132,-2.75406,50,0.9789,,,82.783,7.823,0.58,244.2
6700,133,-0.49093,50,0.9788,,,74.173,2.6757,0.24,48.77
6750,134,-7.39425,50,0.9786,,,78.4,14.5323,0.76,791.61
6800,135,-2.03544,50,0.9785,,,67.064,6.2954,0.62,188.93
6850,136,-1.58435,50,0.9783,,,68.003,5.3821,0.5,135.14
6900,137,-1.41043,50,0.9781,,,71.799,4.0387,0.34,138.75
6950,138,-1.44329,50,0.978,,,69.49,4.4519,0.42,142.54
7000,139,-2.14995,50,0.9778,,,72.399,7.1139,0.52,177.17
7050,140,-4.47882,50,0.9777,,,72.311,11.2702,0.7,425.9
7100,141,-2.61983,50,0.9775,,,72.46,7.1765,0.56,247.87
7150,142,-0.61876,50,0.9774,,,76.305,3.619,0.26,35.56
7200,143,-0.44288,50,0.9772,,,81.527,2.3421,0.22,28.88
7250,144,-3.30365,50,0.977,,,67.942,7.7872,0.48,348.17
7300,145,-0.3851,50,0.9769,,,71.274,2.0747,0.26,45.04
7350,146,-2.08225,50,0.9767,,,58.093,6.0537,0.64,202.82
7400,147,-4.20532,50,0.9766,,,67.655,9.9571,0.76,423.5
7450,148,-1.31008,50,0.9764,,,70.947,4.3867,0.44,121.32
7500,149,-2.75514,50,0.9762,,,64.065,8.068,0.58,244.16
7550,150,-0.29526,50,0.9761,,,76.748,2.3315,0.22,17.58
7600,151,-2.0218,50,0.9759,,,70.397,5.6817,0.62,199.09
7650,152,-1.23738,50,0.9758,,,74.716,4.3914,0.4,105.2
7700,153,-2.25975,50,0.9756,,,63.804,7.1077,0.64,198.07
7750,154,-1.95683,50,0.9755,,,70.4,6.4141,0.6,172.77
7800,155,-4.46316,50,0.9753,,,72.318,8.7915,0.68,493.81
7850,156,-2.13018,50,0.9751,,,67.947,6.3452,0.56,203.08
7900,157,-0.81482,50,0.975,,,68.194,4.2949,0.38,52.33
7950,158,-1.75686,50,0.9748,,,73.593,5.8221,0.48,140.44
8000,159,-1.87633,50,0.9747,,,65.344,5.8029,0.58,172.78
8050,160,-7.22988,50,0.9745,,,72.816,13.1499,0.64,795.47
8100,161,-1.45504,50,0.9744,,,68.075,5.3575,0.48,122.45
8150,162,-3.09718,50,0.9742,,,68.244,8.0554,0.58,306.48
8200,163,-3.88816,50,0.974,,,71.103,10.0703,0.74,369.31
8250,164,-3.05249,50,0.9739,,,65.953,8.1104,0.6,290.09
8300,165,-2.8645,50,0.9737,,,63.812,6.5585,0.6,307.55
8350,166,-1.68227,50,0.9736,,,61.531,5.4686,0.62,147.8
8400,167,-1.20046,50,0.9734,,,67.971,4.8661,0.48,88.8
8450,168,-1.03753,50,0.9732,,,64.797,3.364,0.4,114.86
8500,169,-1.86373,50,0.9731,,,77.33,6.1853,0.46,160.57
8550,170,-5.7295,50,0.9729,,,78.461,12.0851,0.66,594.34
8600,171,-1.73133,50,0.9728,,,81.651,4.8168,0.46,164.95
8650,172,-3.549,50,0.9726,,,71.729,7.9959,0.54,380.04
8700,173,-0.2486,50,0.9725,,,69.78,1.8329,0.18,29.02
8750,174,-0.6836,50,0.9723,,,67.746,3.3898,0.22,60.07
8800,175,-1.09301,50,0.9721,,,62.571,4.5288,0.46,88.5
8850,176,-1.28945,50,0.972,,,69.103,4.9943,0.42,107.85
8900,177,-2.16892,50,0.9718,,,63.658,5.8847,0.56,213.18
8950,178,-0.4246,50,0.9717,,,63.36,2.375,0.28,46.1
9000,179,-0.26732,50,0.9715,,,69.064,2.318,0.12,12.08
9050,180,-4.58309,50,0.9713,,,74.842,10.1519,0.6,466.48
9100,181,-0.6497,50,0.9712,,,86.95,3.47,0.24,33.99
9150,182,-2.0237,50,0.971,,,70.068,6.5613,0.52,177.33
9200,183,-2.41453,50,0.9709,,,72.392,6.5565,0.52,235.29
9250,184,-1.00351,50,0.9707,,,61.437,3.6289,0.38,90.95
9300,185,-1.71407,50,0.9706,,,71.53,6.3505,0.52,134.23
9350,186,-0.10427,50,0.9704,,,70.397,1.8725,0.1,5.04
9400,187,-4.56708,50,0.9702,,,78.342,10.1158,0.62,464.47
9450,188,-0.48924,50,0.9701,,,68.424,2.9874,0.34,25.83
9500,189,-1.35577,50,0.9699,,,66.305,5.1464,0.56,108.27
9550,190,-0.09569,50,0.9698,,,75.93,1.5851,0.04,8.1
9600,191,-1.15021,50,0.9696,,,63.532,4.1553,0.48,112.16
9650,192,-1.33324,50,0.9694,,,66.272,4.8358,0.42,120.83
9700,193,-2.83251,50,0.9693,,,67.255,7.4457,0.62,286.32
9750,194,-0.04331,50,0.9691,,,74.505,1.2488,0.06,4.95
9800,195,-1.9279,50,0.969,,,68.895,5.8028,0.52,180.18
9850,196,-1.77959,50,0.9688,,,63.029,4.8408,0.46,184.04
9900,197,-0.41176,50,0.9687,,,71.704,2.5916,0.3,39.74
9950,198,-1.86876,50,0.9685,,,68.368,5.5928,0.46,175.2
10000,199,-1.33624,50,0.9683,,,68.559,5.1258,0.52,117.28
10050,200,-3.93754,50,0.9682,0.010329,,65.758,9.0828,0.66,403.16
10100,201,-4.13165,50,0.968,0.007533,,66.251,10.6112,0.8,389.41
10150,202,-0.0576,50,0.9679,0.004664,,65.759,1.1109,0.14,15.1
10200,203,-0.14919,50,0.9677,0.006391,,62.236,1.7232,0.16,16.78
10250,204,-2.61556,50,0.9675,0.00431,,72.298,7.3467,0.62,243.15
10300,205,-2.46994,50,0.9674,0.005272,,69.841,7.2095,0.58,222.85
10350,206,-0.73365,50,0.9672,0.00607,,70.008,3.3803,0.36,59.05
10400,207,-3.42026,50,0.9671,0.006477,,76.389,9.2359,0.56,321.59
10450,208,-1.73124,50,0.9669,0.005048,,70.819,6.0292,0.54,148.97
10500,209,-0.46307,50,0.9667,0.005395,,76.088,2.9218,0.22,28.29
10550,210,-0.39455,50,0.9666,0.005966,,73.41,2.4944,0.22,26.43
10600,211,-0.71015,50,0.9664,0.005865,,68.362,4.1933,0.36,38.04
10650,212,-2.53382,50,0.9663,0.00512,,66.269,6.6194,0.44,251.34
10700,213,-1.50699,50,0.9661,0.005033,,68.283,5.3519,0.5,128.68
10750,214,-1.66273,50,0.966,0.005283,,63.962,5.5191,0.5,149.54
10800,215,-1.85676,50,0.9658,0.005911,,72.209,6.1666,0.4,160.36
10850,216,-1.05704,50,0.9656,0.004853,,68.223,4.6877,0.46,79.6
10900,217,-0.27347,50,0.9655,0.00446,,72.807,2.0132,0.24,19.59
10950,218,-0.77226,50,0.9653,0.004561,,67.718,3.6848,0.36,60.22
11000,219,-3.51243,50,0.9652,0.005249,,70.353,9.5172,0.64,328.65
11050,220,-2.08276,50,0.965,0.006718,,69.131,5.8964,0.6,201.77
11100,221,-5.00504,50,0.9648,0.004916,,64.501,10.7299,0.74,525.71
11150,222,-0.40466,50,0.9647,0.004618,,69.802,2.5903,0.24,32.73
11200,223,-0.19966,50,0.9645,0.00454,,64.247,1.972,0.26,21.46
11250,224,-2.44018,50,0.9644,0.004186,,62.4,7.061,0.58,220.15
11300,225,-0.01832,50,0.9642,0.003723,,78.978,0.8622,0.04,8.52
11350,226,-2.27575,50,0.9641,0.003185,,70.095,5.9873,0.46,223.22
11400,227,-1.98892,50,0.9639,0.003724,,71.392,6.8798,0.58,166.37
11450,228,-2.19126,50,0.9637,0.003522,,68.457,6.5828,0.62,206.01
11500,229,-1.0451,50,0.9636,0.002843,,69.428,4.0893,0.38,91.26
11550,230,-2.32337,50,0.9634,0.00359,,77.073,5.4508,0.46,243.04
11600,231,-0.26037,50,0.9633,0.002866,,70.351,1.8788,0.2,25.24
11650,232,-3.04065,50,0.9631,0.003296,,69.098,8.4972,0.64,278.5
11700,233,-4.11561,50,0.9629,0.002939,,71.439,9.6874,0.6,414.87
11750,234,-1.49249,50,0.9628,0.003248,,65.659,4.8908,0.42,137.06
11800,235,-0.89825,50,0.9626,0.002914,,62.722,3.5894,0.36,88.63
11850,236,-4.62823,50,0.9625,0.003053,,75.608,10.1973,0.64,475.32
11900,237,-1.9418,50,0.9623,0.002789,,75.626,6.8219,0.56,155.75
11950,238,-1.51535,50,0.9622,0.002787,,66.46,5.5832,0.54,127.36
12000,239,-1.50693,50,0.962,0.003136,,61.776,5.4049,0.44,128.49
12050,240,-1.58505,50,0.9618,0.005408,,71.793,5.2475,0.5,141.76
12100,241,0.0845,50,0.9617,0.003911,,73.943,0.6948,0.06,0.81
12150,242,-4.24902,50,0.9615,0.003674,,71.981,9.494,0.72,433.25
12200,243,-1.92177,50,0.9614,0.003155,,71.811,5.6184,0.46,182.43
12250,244,-2.44942,50,0.9612,0.003079,,65.527,6.6179,0.5,234.99
12300,245,-5.36544,50,0.961,0.0032,,74.772,11.9849,0.76,542.38
12350,246,-2.86988,50,0.9609,0.003114,,73.118,8.2457,0.58,257.26
12400,247,-0.70592,50,0.9607,0.003174,,66.655,3.5171,0.34,51.53
12450,248,-1.01039,50,0.9606,0.003264,,61.496,3.8171,0.46,94.57
12500,249,-1.7398,50,0.9604,0.003082,,62.865,5.9193,0.62,150.35
12550,250,-4.43668,50,0.9603,0.002653,,76.683,10.4081,0.76,451.16
12600,251,-2.8976,50,0.9601,0.00305,,66.4,8.0347,0.58,277.89
12650,252,-4.52337,50,0.9599,0.003003,,69.401,9.4089,0.7,489.44
12700,253,-1.89325,50,0.9598,0.002916,,70.48,5.8507,0.58,172.23
12750,254,-1.47932,50,0.9596,0.00269,,69.641,4.6987,0.34,138.35
12800,255,-1.58519,50,0.9595,0.003496,,70.113,4.6228,0.5,152.86
12850,256,-1.9703,50,0.9593,0.00307,,67.265,5.842,0.52,190.51
12900,257,-2.38885,50,0.9591,0.002784,,76.585,6.3624,0.44,224.35
12950,258,-2.64806,50,0.959,0.00265,,76.512,6.8473,0.64,250.32
13000,259,-3.93859,50,0.9588,0.002561,,70.023,8.4917,0.62,418.62
13050,260,-1.06282,50,0.9587,0.0053,,65.167,3.3788,0.28,116.42
13100,261,0.00596,50,0.9585,0.004281,,67.661,0.9783,0.08,10.89
13150,262,-0.43999,50,0.9584,0.003779,,61.496,2.5614,0.26,48.67
13200,263,-4.07301,50,0.9582,0.003837,,65.143,10.0635,0.7,395.12
13250,264,-0.23018,50,0.958,0.003313,,69.969,1.9929,0.16,18.9
13300,265,-2.68765,50,0.9579,0.002825,,73.265,6.9886,0.54,270.33
13350,266,-0.72568,50,0.9577,0.003482,,70.692,3.1268,0.36,63.87
13400,267,-0.54703,50,0.9576,0.003483,,68.328,2.7419,0.26,39.55
13450,268,-3.61461,50,0.9574,0.003338,,74.078,9.2609,0.66,344.77
13500,269,-1.51708,50,0.9573,0.003107,,66.451,4.6848,0.38,149.53
13550,270,-1.46836,50,0.9571,0.003452,,66.039,4.5754,0.48,142.74
13600,271,-1.16313,50,0.9569,0.003678,,62.352,4.45,0.42,100.68
13650,272,-0.27204,50,0.9568,0.003219,,68.776,1.7474,0.16,31.67
13700,273,-0.13441,50,0.9566,0.003481,,79.523,1.4544,0.14,14.62
13750,274,-1.34111,50,0.9565,0.003241,,68.362,5.2887,0.52,104.8
13800,275,-2.97301,50,0.9563,0.003105,,71.015,7.9053,0.66,286.28
13850,276,-1.22553,50,0.9561,0.002939,,63.138,4.2177,0.4,112.9
13900,277,-5.39705,50,0.956,0.003283,,72.929,11.0295,0.76,572.53
13950,278,-1.98256,50,0.9558,0.0032,,74.81,5.9683,0.52,187.86
14000,279,-2.44853,50,0.9557,0.003292,,71.52,6.69,0.56,237.29
14050,280,-1.57691,50,0.9555,0.006272,,67.416,5.2945,0.54,137.26
14100,281,-2.34065,50,0.9554,0.004868,,72.465,7.0037,0.5,213.73
14150,282,-0.34201,50,0.9552,0.005554,,67.634,2.2299,0.16,29.24
14200,283,-4.01416,50,0.955,0.005167,,67.433,9.1774,0.64,409.0
14250,284,-2.59231,50,0.9549,0.004566,,67.457,6.9284,0.6,258.36
14300,285,-1.32064,50,0.9547,0.004793,,62.814,4.6301,0.4,121.55
14350,286,-5.72406,50,0.9546,0.004205,,72.247,11.4946,0.72,617.23
14400,287,-2.13899,50,0.9544,0.004167,,75.578,6.857,0.5,189.22
14450,288,-2.38674,50,0.9542,0.00471,,73.028,6.7082,0.52,229.25
14500,289,-4.03232,50,0.9541,0.004464,,77.344,10.5687,0.58,377.46
14550,290,-2.91253,50,0.9539,0.004554,,72.501,6.9238,0.46,314.5
14600,291,-4.38121,50,0.9538,0.004459,,69.503,10.4703,0.76,440.83
14650,292,-1.29805,50,0.9536,0.004725,,70.771,4.8704,0.32,102.19
14700,293,-1.03107,50,0.9535,0.004187,,77.847,4.5281,0.34,77.71
14750,294,-0.24203,50,0.9533,0.004478,,68.161,1.751,0.22,23.39
14800,295,-1.61203,50,0.9531,0.004281,,62.574,5.2033,0.5,151.89
14850,296,-1.6631,50,0.953,0.004441,,63.424,5.1387,0.38,163.54
14900,297,-3.63324,50,0.9528,0.004488,,65.086,9.0489,0.7,354.67
14950,298,-1.79128,50,0.9527,0.004429,,64.04,5.8458,0.62,168.04
15000,299,-0.94492,50,0.9525,0.004238,,69.35,4.5078,0.38,72.03
15050,300,-0.05791,50,0.9523,0.007437,,58.125,1.5133,0.12,15.13
15100,301,-2.066,50,0.9522,0.006632,,74.125,6.3884,0.56,181.02
15150,302,-1.64154,50,0.952,0.006211,,71.906,4.8311,0.38,164.87
15200,303,-0.45567,50,0.9519,0.00657,,74.178,2.5596,0.24,38.02
15250,304,-4.61394,50,0.9517,0.005792,,67.434,9.8809,0.8,486.72
15300,305,-3.00711,50,0.9516,0.006465,,72.42,8.1366,0.56,286.45
15350,306,-4.87335,50,0.9514,0.00654,,67.822,9.8567,0.7,521.75
15400,307,-0.26693,50,0.9512,0.006461,,67.708,1.625,0.2,41.06
15450,308,-2.22602,50,0.9511,0.006491,,78.776,5.8223,0.46,216.74
15500,309,-3.37416,50,0.9509,0.006318,,76.79,8.8173,0.62,326.79
15550,310,-2.29445,50,0.9508,0.006365,,67.114,6.9648,0.6,207.05
15600,311,-1.84156,50,0.9506,0.006536,,72.11,6.382,0.62,158.34
15650,312,-0.47488,50,0.9504,0.00638,,68.035,2.5541,0.36,39.94
15700,313,0.00099,50,0.9503,0.006094,,70.496,1.3386,0.08,5.3
15750,314,-1.1879,50,0.9501,0.006258,,70.442,4.0939,0.46,102.68
15800,315,-0.06737,50,0.95,0.006181,,90.707,0.8884,0.06,2.18
15850,316,-1.34998,50,0.9498,0.005843,,72.736,4.3206,0.34,122.61
15900,317,-4.13445,50,0.9496,0.006385,,79.446,9.9651,0.64,406.12
15950,318,-1.56445,50,0.9495,0.005618,,71.298,4.9223,0.34,150.34
16000,319,-1.5328,50,0.9493,0.006043,,71.305,5.6213,0.4,123.4
16050,320,-1.59011,50,0.9492,0.008904,,69.037,4.996,0.5,160.08
16100,321,-2.27638,50,0.949,0.009015,,65.744,6.8387,0.52,213.63
16150,322,-0.93665,50,0.9489,0.008448,,65.43,3.6997,0.32,80.87
16200,323,-0.69404,50,0.9487,0.008057,,68.438,3.2503,0.22,53.55
16250,324,-2.90517,50,0.9485,0.00816,,66.686,8.1034,0.62,277.19
16300,325,-1.80006,50,0.9484,0.008443,,64.159,5.2409,0.46,181.19
16350,326,-0.35433,50,0.9482,0.008644,,62.639,2.1882,0.3,33.71
16400,327,-1.7104,50,0.9481,0.007785,,74.458,5.0059,0.44,165.28
16450,328,-1.65727,50,0.9479,0.008543,,66.456,5.0467,0.54,151.11
16500,329,-1.80889,50,0.9477,0.007576,,72.392,5.598,0.38,170.42
16550,330,-4.21938,50,0.9476,0.007592,,68.8,9.1498,0.68,451.49
16600,331,-2.77522,50,0.9474,0.008555,,74.513,7.8411,0.58,257.34
16650,332,-0.95697,50,0.9473,0.008233,,73.925,4.0634,0.42,74.81
16700,333,-3.38708,50,0.9471,0.00843,,70.28,7.7258,0.6,360.77
16750,334,0.08216,50,0.947,0.007863,,68.167,0.7457,0.04,5.94
16800,335,-0.87673,50,0.9468,0.00833,,56.8,3.4117,0.34,82.65
16850,336,-0.2776,50,0.9466,0.008279,,72.097,2.2937,0.18,15.39
16900,337,-4.66664,50,0.9465,0.007463,,73.084,10.6083,0.66,474.48
16950,338,-1.4001,50,0.9463,0.007926,,69.328,4.0142,0.44,149.05
17000,339,-3.5528,50,0.9462,0.007211,,72.61,9.5528,0.68,327.8
17050,340,-1.62084,50,0.946,0.01101,,66.622,5.494,0.36,148.41
17100,341,0.06568,50,0.9458,0.011305,,72.476,0.4994,0.04,2.18
17150,342,-1.46183,50,0.9457,0.011307,,70.342,4.6328,0.4,135.27
17200,343,-5.55287,50,0.9455,0.011159,,69.547,13.2674,0.82,537.36
17250,344,-3.3483,50,0.9454,0.010239,,66.839,8.9021,0.66,313.81
17300,345,-3.20168,50,0.9452,0.011417,,76.642,7.8605,0.58,318.97
17350,346,-2.76581,50,0.9451,0.011318,,75.497,7.7977,0.52,255.09
17400,347,0.08342,50,0.9449,0.011439,,65.921,0.5952,0.08,5.56
17450,348,-2.83979,50,0.9447,0.010682,,74.175,7.3388,0.54,278.11
17500,349,-1.30767,50,0.9446,0.010126,,79.006,3.8292,0.4,137.58
17550,350,-2.53854,50,0.9444,0.01096,,65.17,6.746,0.68,248.94
17600,351,-0.38366,50,0.9443,0.010167,,65.575,2.275,0.3,30.26
17650,352,-2.46694,50,0.9441,0.010462,,76.523,6.8885,0.52,229.67
17700,353,-3.7418,50,0.9439,0.010191,,70.469,9.2084,0.72,371.17
17750,354,-0.30461,50,0.9438,0.010084,,76.188,2.077,0.16,26.34
17800,355,-1.22014,50,0.9436,0.01143,,71.573,3.7021,0.34,128.85
17850,356,-1.3474,50,0.9435,0.010309,,70.344,4.154,0.4,137.3
17900,357,-1.7086,50,0.9433,0.010115,,69.743,5.9955,0.62,146.88
17950,358,0.00369,50,0.9432,0.010649,,64.396,1.0743,0.12,7.89
18000,359,-1.32111,50,0.943,0.011286,,68.075,4.5933,0.38,115.63
