global_step,episode,episode_return,episode_length,epsilon,loss,mean_q,makespan,avg_waiting_time,missed_deadlines,weighted_tardiness
3900,77,-1.22199,50,0.9877,,,73.833,5.057,0.28,94.18
3950,78,-0.81618,50,0.9875,,,69.02,3.6486,0.38,60.06
4000,79,-4.44348,50,0.9873,,,63.726,9.8529,0.8,456.49
4050,80,-2.5788,50,0.9872,,,67.124,6.4328,0.56,261.26
4100,81,-1.24264,50,0.987,,,67.44,4.8249,0.54,92.99
4150,82,-2.85602,50,0.9869,,,70.026,7.4498,0.62,281.25
4200,83,-1.37433,50,0.9867,,,66.749,5.034,0.54,117.04
4250,84,-1.00022,50,0.9865,,,70.888,4.418,0.38,80.44
4300,85,-0.16109,50,0.9864,,,73.947,2.1079,0.18,12.16
4350,86,-0.94577,50,0.9862,,,67.765,3.6768,0.4,88.9
4400,87,-1.43877,50,0.9861,,,71.922,4.6507,0.46,131.27
4450,88,-2.65719,50,0.9859,,,68.366,7.6006,0.64,249.25
4500,89,-1.06207,50,0.9858,,,67.5,4.6458,0.44,78.48
4550,90,-0.48338,50,0.9856,,,59.683,2.7527,0.24,42.77
4600,91,-1.13984,50,0.9854,,,73.243,4.0652,0.34,107.0
4650,92,-4.62912,50,0.9853,,,74.597,10.3379,0.72,484.89
4700,93,-1.00396,50,0.9851,,,68.619,3.743,0.38,90.42
4750,94,-5.14763,50,0.985,,,77.503,12.7961,0.74,486.25
4800,95,-2.76231,50,0.9848,,,74.422,7.8139,0.54,255.13
4850,96,-0.794,50,0.9846,,,70.466,3.3422,0.26,81.2
4900,97,-3.79749,50,0.9845,,,73.377,9.4424,0.62,363.62
4950,98,-5.13395,50,0.9843,,,67.63,11.5629,0.84,512.21
5000,99,-1.26396,50,0.9842,,,68.719,4.9691,0.42,99.95
5050,100,-0.79616,50,0.984,,,66.553,3.4488,0.28,80.31
5100,101,-0.38905,50,0.9839,,,77.489,2.1355,0.24,30.06
5150,102,-0.55228,50,0.9837,,,73.513,3.0432,0.38,34.61
5200,103,-3.28667,50,0.9835,,,65.6,8.304,0.52,322.88
5250,104,-1.28108,50,0.9834,,,72.816,4.4676,0.42,116.11
5300,105,-1.13074,50,0.9832,,,61.499,4.0846,0.46,113.73
5350,106,-2.02926,50,0.9831,,,68.73,5.1813,0.48,216.94
5400,107,-2.34122,50,0.9829,,,72.415,7.2145,0.52,205.73
5450,108,-0.46674,50,0.9827,,,63.786,3.1772,0.24,29.87
5500,109,-1.87104,50,0.9826,,,76.557,5.8109,0.5,169.91
5550,110,-0.90405,50,0.9824,,,76.389,3.8034,0.36,84.8
5600,111,-1.41937,50,0.9823,,,62.279,4.5005,0.46,135.68
5650,112,-1.35127,50,0.9821,,,70.057,5.1382,0.48,108.78
5700,113,0.07493,50,0.9819,,,67.841,0.5885,0.04,2.5
5750,114,-4.28675,50,0.9818,,,66.606,10.2656,0.7,430.63
5800,115,-3.39929,50,0.9816,,,66.243,8.0728,0.68,355.56
5850,116,-1.45407,50,0.9815,,,72.281,5.438,0.52,120.7
5900,117,-0.39771,50,0.9813,,,62.992,2.5265,0.24,35.53
5950,118,-0.62873,50,0.9812,,,66.184,2.8673,0.28,61.32
6000,119,-0.89452,50,0.981,,,70.781,4.1437,0.42,71.61
6050,120,-2.69679,50,0.9808,,,69.474,7.9906,0.52,227.95
6100,121,-0.0667,50,0.9807,,,81.199,1.3457,0.08,7.53
6150,122,-0.39853,50,0.9805,,,69.508,3.0495,0.24,15.51
6200,123,-1.90104,50,0.9804,,,66.387,5.7429,0.6,175.93
6250,124,-0.88962,50,0.9802,,,76.9,4.1016,0.32,57.74
6300,125,-2.39587,50,0.98,,,72.08,7.6115,0.56,198.84
6350,126,-1.60607,50,0.9799,,,65.102,5.1277,0.5,145.78
6400,127,-0.08659,50,0.9797,,,65.824,1.6073,0.2,16.59
6450,128,-1.66102,50,0.9796,,,61.21,5.0968,0.54,163.79
6500,129,-0.10893,50,0.9794,,,72.395,1.6525,0.14,9.4
6550,130,-0.96657,50,0.9793,,,65.978,3.7783,0.38,83.37
6600,131,-1.36448,50,0.9791,,,71.659,4.8056,0.52,126.64
6650,132,-2.75406,50,0.9789,,,82.783,7.823,0.58,244.2
6700,133,-0.49093,50,0.9788,,,74.173,2.6757,0.24,48.77
6750,134,-7.39425,50,0.9786,,,78.4,14.5323,0.76,791.61
6800,135,-2.03544,50,0.9785,,,67.064,6.2954,0.62,188.93
6850,136,-1.58435,50,0.9783,,,68.003,5.3821,0.5,135.14
6900,137,-1.41043,50,0.9781,,,71.799,4.0387,0.34,138.75
6950,138,-1.44329,50,0.978,,,69.49,4.4519,0.42,142.54
7000,139,-2.14995,50,0.9778,,,72.399,7.1139,0.52,177.17
7050,140,-4.47882,50,0.9777,,,72.311,11.2702,0.7,425.9
7100,141,-2.61983,50,0.9775,,,72.46,7.1765,0.56,247.87
7150,142,-0.61876,50,0.9774,,,76.305,3.619,0.26,35.56
7200,143,-0.44288,50,0.9772,,,81.527,2.3421,0.22,28.88
7250,144,-3.30365,50,0.977,,,67.942,7.7872,0.48,348.17
7300,145,-0.3851,50,0.9769,,,71.274,2.0747,0.26,45.04
7350,146,-2.08225,50,0.9767,,,58.093,6.0537,0.64,202.82
7400,147,-4.20532,50,0.9766,,,67.655,9.9571,0.76,423.5
7450,148,-1.31008,50,0.9764,,,70.947,4.3867,0.44,121.32
7500,149,-2.75514,50,0.9762,,,64.065,8.068,0.58,244.16
7550,150,-0.29526,50,0.9761,,,76.748,2.3315,0.22,17.58
7600,151,-2.0218,50,0.9759,,,70.397,5.6817,0.62,199.09
7650,152,-1.23738,50,0.9758,,,74.716,4.3914,0.4,105.2
7700,153,-2.25975,50,0.9756,,,63.804,7.1077,0.64,198.07
7750,154,-1.95683,50,0.9755,,,70.4,6.4141,0.6,172.77
7800,155,-4.46316,50,0.9753,,,72.318,8.7915,0.68,493.81
7850,156,-2.13018,50,0.9751,,,67.947,6.3452,0.56,203.08
7900,157,-0.81482,50,0.975,,,68.194,4.2949,0.38,52.33
7950,158,-1.75686,50,0.9748,,,73.593,5.8221,0.48,140.44
8000,159,-1.87633,50,0.9747,,,65.344,5.8029,0.58,172.78
8050,160,-7.22988,50,0.9745,,,72.816,13.1499,0.64,795.47
8100,161,-1.45504,50,0.9744,,,68.075,5.3575,0.48,122.45
8150,162,-3.09718,50,0.9742,,,68.244,8.0554,0.58,306.48
8200,163,-3.88816,50,0.974,,,71.103,10.0703,0.74,369.31
8250,164,-3.05249,50,0.9739,,,65.953,8.1104,0.6,290.09
8300,165,-2.8645,50,0.9737,,,63.812,6.5585,0.6,307.55
8350,166,-1.68227,50,0.9736,,,61.531,5.4686,0.62,147.8
8400,167,-1.20046,50,0.9734,,,67.971,4.8661,0.48,88.8
8450,168,-1.03753,50,0.9732,,,64.797,3.364,0.4,114.86
8500,169,-1.86373,50,0.9731,,,77.33,6.1853,0.46,160.57
8550,170,-5.7295,50,0.9729,,,78.461,12.0851,0.66,594.34
8600,171,-1.73133,50,0.9728,,,81.651,4.8168,0.46,164.95
8650,172,-3.549,50,0.9726,,,71.729,7.9959,0.54,380.04
8700,173,-0.2486,50,0.9725,,,69.78,1.8329,0.18,29.02
8750,174,-0.6836,50,0.9723,,,67.746,3.3898,0.22,60.07
8800,175,-1.09301,50,0.9721,,,62.571,4.5288,0.46,88.5
8850,176,-1.28945,50,0.972,,,69.103,4.9943,0.42,107.85
8900,177,-2.16892,50,0.9718,,,63.658,5.8847,0.56,213.18
8950,178,-0.4246,50,0.9717,,,63.36,2.375,0.28,46.1
9000,179,-0.26732,50,0.9715,,,69.064,2.318,0.12,12.08
9050,180,-4.58309,50,0.9713,,,74.842,10.1519,0.6,466.48
9100,181,-0.6497,50,0.9712,,,86.95,3.47,0.24,33.99
9150,182,-2.0237,50,0.971,,,70.068,6.5613,0.52,177.33
9200,183,-2.41453,50,0.9709,,,72.392,6.5565,0.52,235.29
9250,184,-1.00351,50,0.9707,,,61.437,3.6289,0.38,90.95
9300,185,-1.71407,50,0.9706,,,71.53,6.3505,0.52,134.23
9350,186,-0.10427,50,0.9704,,,70.397,1.8725,0.1,5.04
9400,187,-4.56708,50,0.9702,,,78.342,10.1158,0.62,464.47
9450,188,-0.48924,50,0.9701,,,68.424,2.9874,0.34,25.83
9500,189,-1.35577,50,0.9699,,,66.305,5.1464,0.56,108.27
9550,190,-0.09569,50,0.9698,,,75.93,1.5851,0.04,8.1
9600,191,-1.15021,50,0.9696,,,63.532,4.1553,0.48,112.16
9650,192,-1.33324,50,0.9694,,,66.272,4.8358,0.42,120.83
9700,193,-2.83251,50,0.9693,,,67.255,7.4457,0.62,286.32
9750,194,-0.04331,50,0.9691,,,74.505,1.2488,0.06,4.95
9800,195,-1.9279,50,0.969,,,68.895,5.8028,0.52,180.18
9850,196,-1.77959,50,0.9688,,,63.029,4.8408,0.46,184.04
9900,197,-0.41176,50,0.9687,,,71.704,2.5916,0.3,39.74
9950,198,-1.86876,50,0.9685,,,68.368,5.5928,0.46,175.2
10000,199,-1.33624,50,0.9683,,,68.559,5.1258,0.52,117.28
10050,200,-3.93754,50,0.9682,0.01511,,65.758,9.0828,0.66,403.16
10100,201,-4.13165,50,0.968,0.013927,,66.251,10.6112,0.8,389.41
10150,202,-0.0576,50,0.9679,0.012878,,65.759,1.1109,0.14,15.1
10200,203,-0.14919,50,0.9677,0.009109,,62.236,1.7232,0.16,16.78
10250,204,-2.42432,50,0.9675,0.00852,,72.27,7.2008,0.54,218.04
10300,205,-2.46994,50,0.9674,0.009747,,69.841,7.2095,0.58,222.85
10350,206,-0.58046,50,0.9672,0.008493,,68.804,3.1528,0.32,42.96
10400,207,-3.42026,50,0.9671,0.008634,,76.389,9.2359,0.56,321.59
10450,208,-1.73124,50,0.9669,0.007792,,70.819,6.0292,0.54,148.97
10500,209,-0.47231,50,0.9667,0.007881,,76.088,2.8815,0.22,30.45
10550,210,-0.39455,50,0.9666,0.007215,,73.41,2.4944,0.22,26.43
10600,211,-0.71015,50,0.9664,0.007257,,68.362,4.1933,0.36,38.04
10650,212,-2.51242,50,0.9663,0.00526,,68.893,6.5533,0.44,248.42
10700,213,-1.50699,50,0.9661,0.006325,,68.283,5.3519,0.5,128.68
10750,214,-1.95964,50,0.966,0.00597,,64.818,5.7626,0.52,187.35
10800,215,-1.85676,50,0.9658,0.005485,,72.209,6.1666,0.4,160.36
10850,216,-1.05704,50,0.9656,0.006559,,68.223,4.6877,0.46,79.6
10900,217,-0.27347,50,0.9655,0.007492,,72.807,2.0132,0.24,19.59
10950,218,-0.76737,50,0.9653,0.00738,,67.718,3.7367,0.38,58.07
11000,219,-3.51243,50,0.9652,0.005268,,70.353,9.5172,0.64,328.65
11050,220,-1.92183,50,0.965,0.009172,,67.881,5.8414,0.58,179.63
11100,221,-5.00504,50,0.9648,0.004839,,64.501,10.7299,0.74,525.71
11150,222,-0.3206,50,0.9647,0.005633,,68.552,2.4404,0.2,24.83
11200,223,-0.19966,50,0.9645,0.005119,,64.247,1.972,0.26,21.46
11250,224,-2.44018,50,0.9644,0.005139,,62.4,7.061,0.58,220.15
11300,225,-0.01832,50,0.9642,0.004104,,78.978,0.8622,0.04,8.52
11350,226,-2.27575,50,0.9641,0.005449,,70.095,5.9873,0.46,223.22
11400,227,-1.98892,50,0.9639,0.004261,,71.392,6.8798,0.58,166.37
11450,228,-2.19126,50,0.9637,0.003814,,68.457,6.5828,0.62,206.01
11500,229,-1.03478,50,0.9636,0.004144,,69.409,4.0871,0.36,89.78
11550,230,-2.40344,50,0.9634,0.003986,,79.284,5.4253,0.46,254.39
11600,231,-0.26037,50,0.9633,0.00382,,70.351,1.8788,0.2,25.24
11650,232,-3.04065,50,0.9631,0.003683,,69.098,8.4972,0.64,278.5
11700,233,-3.79374,50,0.9629,0.003255,,73.939,9.6086,0.58,366.79
11750,234,-1.49249,50,0.9628,0.003361,,65.659,4.8908,0.42,137.06
11800,235,-0.89825,50,0.9626,0.003135,,62.722,3.5894,0.36,88.63
11850,236,-4.62823,50,0.9625,0.003693,,75.608,10.1973,0.64,475.32
11900,237,-1.9418,50,0.9623,0.003582,,75.626,6.8219,0.56,155.75
11950,238,-1.51535,50,0.9622,0.004098,,66.46,5.5832,0.54,127.36
12000,239,-1.50693,50,0.962,0.003981,,61.776,5.4049,0.44,128.49
12050,240,-1.58505,50,0.9618,0.007292,,71.793,5.2475,0.5,141.76
12100,241,0.0845,50,0.9617,0.005302,,73.943,0.6948,0.06,0.81
12150,242,-4.24902,50,0.9615,0.004678,,71.981,9.494,0.72,433.25
12200,243,-1.9613,50,0.9614,0.003583,,73.239,5.6654,0.48,186.26
12250,244,-2.44942,50,0.9612,0.004379,,65.527,6.6179,0.5,234.99
12300,245,-5.36544,50,0.961,0.004498,,74.772,11.9849,0.76,542.38
12350,246,-2.9207,50,0.9609,0.003948,,74.221,8.2707,0.58,263.51
12400,247,-0.70592,50,0.9607,0.003874,,66.655,3.5171,0.34,51.53
12450,248,-1.01039,50,0.9606,0.003944,,61.496,3.8171,0.46,94.57
12500,249,-1.7398,50,0.9604,0.004031,,62.865,5.9193,0.62,150.35
12550,250,-4.43668,50,0.9603,0.004195,,76.683,10.4081,0.76,451.16
12600,251,-2.81217,50,0.9601,0.003477,,66.759,7.9096,0.6,268.07
12650,252,-4.52337,50,0.9599,0.00379,,69.401,9.4089,0.7,489.44
12700,253,-1.90552,50,0.9598,0.004501,,70.63,5.9162,0.58,172.32
12750,254,-1.33522,50,0.9596,0.003682,,69.641,4.5472,0.38,120.16
12800,255,-1.58519,50,0.9595,0.004276,,70.113,4.6228,0.5,152.86
12850,256,-2.104,50,0.9593,0.003477,,70.02,5.7513,0.5,210.96
12900,257,-2.38885,50,0.9591,0.00351,,76.585,6.3624,0.44,224.35
12950,258,-2.64806,50,0.959,0.003484,,76.512,6.8473,0.64,250.32
13000,259,-4.0015,50,0.9588,0.003768,,73.004,8.5006,0.62,426.05
13050,260,-1.06282,50,0.9587,0.007569,,65.167,3.3788,0.28,116.42
13100,261,0.00596,50,0.9585,0.00612,,67.661,0.9783,0.08,10.89
13150,262,-0.43999,50,0.9584,0.005252,,61.496,2.5614,0.26,48.67
13200,263,-4.07301,50,0.9582,0.00525,,65.143,10.0635,0.7,395.12
13250,264,-0.23018,50,0.958,0.005253,,69.969,1.9929,0.16,18.9
13300,265,-2.68765,50,0.9579,0.00507,,73.265,6.9886,0.54,270.33
13350,266,-0.72568,50,0.9577,0.005739,,70.692,3.1268,0.36,63.87
13400,267,-0.57543,50,0.9576,0.005453,,68.326,2.7659,0.26,43.51
13450,268,-3.61461,50,0.9574,0.005586,,74.078,9.2609,0.66,344.77
13500,269,-1.51708,50,0.9573,0.004804,,66.451,4.6848,0.38,149.53
13550,270,-1.46095,50,0.9571,0.005037,,69.681,4.5739,0.48,139.23
13600,271,-1.16313,50,0.9569,0.004539,,62.352,4.45,0.42,100.68
13650,272,-0.27204,50,0.9568,0.004701,,68.776,1.7474,0.16,31.67
13700,273,-0.13441,50,0.9566,0.004773,,79.523,1.4544,0.14,14.62
13750,274,-1.34111,50,0.9565,0.005051,,68.362,5.2887,0.52,104.8
13800,275,-2.93991,50,0.9563,0.005134,,71.015,7.9341,0.6,280.52
13850,276,-1.22553,50,0.9561,0.004643,,63.138,4.2177,0.4,112.9
13900,277,-5.39705,50,0.956,0.005038,,72.929,11.0295,0.76,572.53
13950,278,-1.92122,50,0.9558,0.004846,,74.81,5.9582,0.48,179.0
14000,279,-2.44853,50,0.9557,0.004331,,71.52,6.69,0.56,237.29
14050,280,-1.45536,50,0.9555,0.009411,,66.166,5.3197,0.5,119.29
14100,281,-2.34065,50,0.9554,0.007163,,72.465,7.0037,0.5,213.73
14150,282,-0.30837,50,0.9552,0.007287,,67.634,2.1979,0.18,24.99
14200,283,-4.01416,50,0.955,0.007203,,67.433,9.1774,0.64,409.0
14250,284,-2.59231,50,0.9549,0.006641,,67.457,6.9284,0.6,258.36
14300,285,-1.32064,50,0.9547,0.006442,,62.814,4.6301,0.4,121.55
14350,286,-5.66829,50,0.9546,0.006671,,72.247,11.477,0.72,609.36
14400,287,-2.16598,50,0.9544,0.007108,,73.507,6.8564,0.5,194.61
14450,288,-2.29958,50,0.9542,0.006855,,71.72,6.6927,0.52,217.56
14500,289,-4.03232,50,0.9541,0.006363,,77.344,10.5687,0.58,377.46
14550,290,-2.80918,50,0.9539,0.007148,,71.251,6.8529,0.46,301.63
14600,291,-4.15768,50,0.9538,0.006602,,70.753,10.5024,0.76,405.53
14650,292,-1.3857,50,0.9536,0.007287,,72.021,5.0661,0.38,109.34
14700,293,-1.03107,50,0.9535,0.006198,,77.847,4.5281,0.34,77.71
14750,294,-0.24203,50,0.9533,0.007179,,68.161,1.751,0.22,23.39
14800,295,-1.61203,50,0.9531,0.006448,,62.574,5.2033,0.5,151.89
14850,296,-1.6631,50,0.953,0.0065,,63.424,5.1387,0.38,163.54
14900,297,-3.63324,50,0.9528,0.006141,,65.086,9.0489,0.7,354.67
14950,298,-1.77461,50,0.9527,0.006963,,64.04,5.8958,0.62,164.29
15000,299,-0.94492,50,0.9525,0.006932,,69.35,4.5078,0.38,72.03
15050,300,-0.05108,50,0.9523,0.011549,,58.125,1.4813,0.12,15.13
15100,301,-2.066,50,0.9522,0.011149,,74.125,6.3884,0.56,181.02
15150,302,-1.58752,50,0.952,0.010239,,75.953,4.8943,0.4,152.4
15200,303,-0.45567,50,0.9519,0.009844,,74.178,2.5596,0.24,38.02
15250,304,-4.61394,50,0.9517,0.009895,,67.434,9.8809,0.8,486.72
15300,305,-3.00711,50,0.9516,0.00972,,72.42,8.1366,0.56,286.45
15350,306,-4.87335,50,0.9514,0.009561,,67.822,9.8567,0.7,521.75
15400,307,-0.26693,50,0.9512,0.010425,,67.708,1.625,0.2,41.06
15450,308,-2.22602,50,0.9511,0.009908,,78.776,5.8223,0.46,216.74
15500,309,-3.37416,50,0.9509,0.010383,,76.79,8.8173,0.62,326.79
15550,310,-2.5359,50,0.9508,0.009372,,67.24,7.3312,0.62,233.99
15600,311,-1.94994,50,0.9506,0.009728,,73.36,6.4687,0.62,171.38
15650,312,-0.44247,50,0.9504,0.009179,,72.085,2.5077,0.34,33.6
15700,313,-0.07687,50,0.9503,0.009381,,70.496,1.3847,0.12,15.81
15750,314,-1.1879,50,0.9501,0.009436,,70.442,4.0939,0.46,102.68
15800,315,-0.06737,50,0.95,0.01048,,90.707,0.8884,0.06,2.18
15850,316,-1.33694,50,0.9498,0.009826,,72.736,4.3206,0.34,120.53
15900,317,-4.13445,50,0.9496,0.009608,,79.446,9.9651,0.64,406.12
15950,318,-1.56445,50,0.9495,0.009484,,71.298,4.9223,0.34,150.34
16000,319,-1.57566,50,0.9493,0.009705,,73.566,5.6279,0.48,128.14
16050,320,-1.38392,50,0.9492,0.015007,,65.583,5.0229,0.5,130.9
16100,321,-2.27638,50,0.949,0.015809,,65.744,6.8387,0.52,213.63
16150,322,-0.93665,50,0.9489,0.013219,,65.43,3.6997,0.32,80.87
16200,323,-0.69404,50,0.9487,0.015008,,68.438,3.2503,0.22,53.55
16250,324,-2.90517,50,0.9485,0.013478,,66.686,8.1034,0.62,277.19
16300,325,-1.80006,50,0.9484,0.014969,,64.159,5.2409,0.46,181.19
16350,326,-0.3766,50,0.9482,0.013111,,63.399,2.279,0.26,34.28
16400,327,-1.71012,50,0.9481,0.012908,,71.734,5.0239,0.44,166.5
16450,328,-1.7016,50,0.9479,0.012625,,66.33,5.1032,0.58,156.5
16500,329,-1.80889,50,0.9477,0.012296,,72.392,5.598,0.38,170.42
16550,330,-4.21938,50,0.9476,0.013997,,68.8,9.1498,0.68,451.49
16600,331,-2.77522,50,0.9474,0.01217,,74.513,7.8411,0.58,257.34
16650,332,-0.90876,50,0.9473,0.013693,,70.144,4.124,0.4,68.41
16700,333,-3.45114,50,0.9471,0.011937,,72.309,7.7576,0.6,368.35
16750,334,0.10998,50,0.947,0.012461,,68.423,0.7211,0.04,2.22
16800,335,-0.87673,50,0.9468,0.013056,,56.8,3.4117,0.34,82.65
16850,336,-0.2776,50,0.9466,0.010638,,72.097,2.2937,0.18,15.39
16900,337,-4.66664,50,0.9465,0.012233,,73.084,10.6083,0.66,474.48
16950,338,-1.4001,50,0.9463,0.012376,,69.328,4.0142,0.44,149.05
17000,339,-3.5528,50,0.9462,0.012498,,72.61,9.5528,0.68,327.8
17050,340,-1.62084,50,0.946,0.019636,,66.622,5.494,0.36,148.41
17100,341,0.02356,50,0.9458,0.019406,,71.083,0.5507,0.04,8.36
17150,342,-1.34441,50,0.9457,0.017489,,68.288,4.5068,0.42,122.1
17200,343,-5.55287,50,0.9455,0.015529,,69.547,13.2674,0.82,537.36
17250,344,-3.3214,50,0.9454,0.017351,,66.501,8.9037,0.68,309.78
17300,345,-3.20168,50,0.9452,0.016507,,76.642,7.8605,0.58,318.97
17350,346,-2.76581,50,0.9451,0.017372,,75.497,7.7977,0.52,255.09
17400,347,0.08342,50,0.9449,0.018041,,65.921,0.5952,0.08,5.56
17450,348,-2.83084,50,0.9447,0.016416,,74.178,7.4848,0.54,273.3
17500,349,-1.31286,50,0.9446,0.017091,,79.006,3.8353,0.42,138.24
17550,350,-2.43924,50,0.9444,0.015757,,63.219,6.8068,0.68,233.71
17600,351,-0.38366,50,0.9443,0.015379,,65.575,2.275,0.3,30.26
17650,352,-2.44201,50,0.9441,0.016329,,77.477,6.7421,0.52,229.03
17700,353,-3.7418,50,0.9439,0.015554,,70.469,9.2084,0.72,371.17
17750,354,-0.24603,50,0.9438,0.015723,,76.188,2.1146,0.14,16.63
17800,355,-1.22014,50,0.9436,0.015254,,71.573,3.7021,0.34,128.85
17850,356,-1.3474,50,0.9435,0.016773,,70.344,4.154,0.4,137.3
17900,357,-1.7086,50,0.9433,0.015374,,69.743,5.9955,0.62,146.88
17950,358,0.00369,50,0.9432,0.015976,,64.396,1.0743,0.12,7.89
18000,359,-1.28573,50,0.943,0.014342,,68.413,4.6034,0.4,109.88
