global_step,episode,episode_return,episode_length,epsilon,loss,mean_q,makespan,avg_waiting_time,missed_deadlines,weighted_tardiness
3900,77,-1.22199,50,0.9877,,,73.833,5.057,0.28,94.18
3950,78,-0.81618,50,0.9875,,,69.02,3.6486,0.38,60.06
4000,79,-4.44348,50,0.9873,,,63.726,9.8529,0.8,456.49
4050,80,-2.5788,50,0.9872,,,67.124,6.4328,0.56,261.26
4100,81,-1.24264,50,0.987,,,67.44,4.8249,0.54,92.99
4150,82,-2.85602,50,0.9869,,,70.026,7.4498,0.62,281.25
4200,83,-1.37433,50,0.9867,,,66.749,5.034,0.54,117.04
4250,84,-1.00022,50,0.9865,,,70.888,4.418,0.38,80.44
4300,85,-0.16109,50,0.9864,,,73.947,2.1079,0.18,12.16
4350,86,-0.94577,50,0.9862,,,67.765,3.6768,0.4,88.9
4400,87,-1.43877,50,0.9861,,,71.922,4.6507,0.46,131.27
4450,88,-2.65719,50,0.9859,,,68.366,7.6006,0.64,249.25
4500,89,-1.06207,50,0.9858,,,67.5,4.6458,0.44,78.48
4550,90,-0.48338,50,0.9856,,,59.683,2.7527,0.24,42.77
4600,91,-1.13984,50,0.9854,,,73.243,4.0652,0.34,107.0
4650,92,-4.62912,50,0.9853,,,74.597,10.3379,0.72,484.89
4700,93,-1.00396,50,0.9851,,,68.619,3.743,0.38,90.42
4750,94,-5.14763,50,0.985,,,77.503,12.7961,0.74,486.25
4800,95,-2.76231,50,0.9848,,,74.422,7.8139,0.54,255.13
4850,96,-0.794,50,0.9846,,,70.466,3.3422,0.26,81.2
4900,97,-3.79749,50,0.9845,,,73.377,9.4424,0.62,363.62
4950,98,-5.13395,50,0.9843,,,67.63,11.5629,0.84,512.21
5000,99,-1.26396,50,0.9842,,,68.719,4.9691,0.42,99.95
5050,100,-0.79616,50,0.984,,,66.553,3.4488,0.28,80.31
5100,101,-0.38905,50,0.9839,,,77.489,2.1355,0.24,30.06
5150,102,-0.55228,50,0.9837,,,73.513,3.0432,0.38,34.61
5200,103,-3.28667,50,0.9835,,,65.6,8.304,0.52,322.88
5250,104,-1.28108,50,0.9834,,,72.816,4.4676,0.42,116.11
5300,105,-1.13074,50,0.9832,,,61.499,4.0846,0.46,113.73
5350,106,-2.02926,50,0.9831,,,68.73,5.1813,0.48,216.94
5400,107,-2.34122,50,0.9829,,,72.415,7.2145,0.52,205.73
5450,108,-0.46674,50,0.9827,,,63.786,3.1772,0.24,29.87
5500,109,-1.87104,50,0.9826,,,76.557,5.8109,0.5,169.91
5550,110,-0.90405,50,0.9824,,,76.389,3.8034,0.36,84.8
5600,111,-1.41937,50,0.9823,,,62.279,4.5005,0.46,135.68
5650,112,-1.35127,50,0.9821,,,70.057,5.1382,0.48,108.78
5700,113,0.07493,50,0.9819,,,67.841,0.5885,0.04,2.5
5750,114,-4.28675,50,0.9818,,,66.606,10.2656,0.7,430.63
5800,115,-3.39929,50,0.9816,,,66.243,8.0728,0.68,355.56
5850,116,-1.45407,50,0.9815,,,72.281,5.438,0.52,120.7
5900,117,-0.39771,50,0.9813,,,62.992,2.5265,0.24,35.53
5950,118,-0.62873,50,0.9812,,,66.184,2.8673,0.28,61.32
6000,119,-0.89452,50,0.981,,,70.781,4.1437,0.42,71.61
6050,120,-2.69679,50,0.9808,,,69.474,7.9906,0.52,227.95
6100,121,-0.0667,50,0.9807,,,81.199,1.3457,0.08,7.53
6150,122,-0.39853,50,0.9805,,,69.508,3.0495,0.24,15.51
6200,123,-1.90104,50,0.9804,,,66.387,5.7429,0.6,175.93
6250,124,-0.88962,50,0.9802,,,76.9,4.1016,0.32,57.74
6300,125,-2.39587,50,0.98,,,72.08,7.6115,0.56,198.84
6350,126,-1.60607,50,0.9799,,,65.102,5.1277,0.5,145.78
6400,127,-0.08659,50,0.9797,,,65.824,1.6073,0.2,16.59
6450,128,-1.66102,50,0.9796,,,61.21,5.0968,0.54,163.79
6500,129,-0.10893,50,0.9794,,,72.395,1.6525,0.14,9.4
6550,130,-0.96657,50,0.9793,,,65.978,3.7783,0.38,83.37
6600,131,-1.36448,50,0.9791,,,71.659,4.8056,0.52,126.64
6650,132,-2.75406,50,0.9789,,,82.783,7.823,0.58,244.2
6700,133,-0.49093,50,0.9788,,,74.173,2.6757,0.24,48.77
6750,134,-7.39425,50,0.9786,,,78.4,14.5323,0.76,791.61
6800,135,-2.03544,50,0.9785,,,67.064,6.2954,0.62,188.93
6850,136,-1.58435,50,0.9783,,,68.003,5.3821,0.5,135.14
6900,137,-1.41043,50,0.9781,,,71.799,4.0387,0.34,138.75
6950,138,-1.44329,50,0.978,,,69.49,4.4519,0.42,142.54
7000,139,-2.14995,50,0.9778,,,72.399,7.1139,0.52,177.17
7050,140,-4.47882,50,0.9777,,,72.311,11.2702,0.7,425.9
7100,141,-2.61983,50,0.9775,,,72.46,7.1765,0.56,247.87
7150,142,-0.61876,50,0.9774,,,76.305,3.619,0.26,35.56
7200,143,-0.44288,50,0.9772,,,81.527,2.3421,0.22,28.88
7250,144,-3.30365,50,0.977,,,67.942,7.7872,0.48,348.17
7300,145,-0.3851,50,0.9769,,,71.274,2.0747,0.26,45.04
7350,146,-2.08225,50,0.9767,,,58.093,6.0537,0.64,202.82
7400,147,-4.20532,50,0.9766,,,67.655,9.9571,0.76,423.5
7450,148,-1.31008,50,0.9764,,,70.947,4.3867,0.44,121.32
7500,149,-2.75514,50,0.9762,,,64.065,8.068,0.58,244.16
7550,150,-0.29526,50,0.9761,,,76.748,2.3315,0.22,17.58
7600,151,-2.0218,50,0.9759,,,70.397,5.6817,0.62,199.09
7650,152,-1.23738,50,0.9758,,,74.716,4.3914,0.4,105.2
7700,153,-2.25975,50,0.9756,,,63.804,7.1077,0.64,198.07
7750,154,-1.95683,50,0.9755,,,70.4,6.4141,0.6,172.77
7800,155,-4.46316,50,0.9753,,,72.318,8.7915,0.68,493.81
7850,156,-2.13018,50,0.9751,,,67.947,6.3452,0.56,203.08
7900,157,-0.81482,50,0.975,,,68.194,4.2949,0.38,52.33
7950,158,-1.75686,50,0.9748,,,73.593,5.8221,0.48,140.44
8000,159,-1.87633,50,0.9747,,,65.344,5.8029,0.58,172.78
8050,160,-7.22988,50,0.9745,,,72.816,13.1499,0.64,795.47
8100,161,-1.45504,50,0.9744,,,68.075,5.3575,0.48,122.45
8150,162,-3.09718,50,0.9742,,,68.244,8.0554,0.58,306.48
8200,163,-3.88816,50,0.974,,,71.103,10.0703,0.74,369.31
8250,164,-3.05249,50,0.9739,,,65.953,8.1104,0.6,290.09
8300,165,-2.8645,50,0.9737,,,63.812,6.5585,0.6,307.55
8350,166,-1.68227,50,0.9736,,,61.531,5.4686,0.62,147.8
8400,167,-1.20046,50,0.9734,,,67.971,4.8661,0.48,88.8
8450,168,-1.03753,50,0.9732,,,64.797,3.364,0.4,114.86
8500,169,-1.86373,50,0.9731,,,77.33,6.1853,0.46,160.57
8550,170,-5.7295,50,0.9729,,,78.461,12.0851,0.66,594.34
8600,171,-1.73133,50,0.9728,,,81.651,4.8168,0.46,164.95
8650,172,-3.549,50,0.9726,,,71.729,7.9959,0.54,380.04
8700,173,-0.2486,50,0.9725,,,69.78,1.8329,0.18,29.02
8750,174,-0.6836,50,0.9723,,,67.746,3.3898,0.22,60.07
8800,175,-1.09301,50,0.9721,,,62.571,4.5288,0.46,88.5
8850,176,-1.28945,50,0.972,,,69.103,4.9943,0.42,107.85
8900,177,-2.16892,50,0.9718,,,63.658,5.8847,0.56,213.18
8950,178,-0.4246,50,0.9717,,,63.36,2.375,0.28,46.1
9000,179,-0.26732,50,0.9715,,,69.064,2.318,0.12,12.08
9050,180,-4.58309,50,0.9713,,,74.842,10.1519,0.6,466.48
9100,181,-0.6497,50,0.9712,,,86.95,3.47,0.24,33.99
9150,182,-2.0237,50,0.971,,,70.068,6.5613,0.52,177.33
9200,183,-2.41453,50,0.9709,,,72.392,6.5565,0.52,235.29
9250,184,-1.00351,50,0.9707,,,61.437,3.6289,0.38,90.95
9300,185,-1.71407,50,0.9706,,,71.53,6.3505,0.52,134.23
9350,186,-0.10427,50,0.9704,,,70.397,1.8725,0.1,5.04
9400,187,-4.56708,50,0.9702,,,78.342,10.1158,0.62,464.47
9450,188,-0.48924,50,0.9701,,,68.424,2.9874,0.34,25.83
9500,189,-1.35577,50,0.9699,,,66.305,5.1464,0.56,108.27
9550,190,-0.09569,50,0.9698,,,75.93,1.5851,0.04,8.1
9600,191,-1.15021,50,0.9696,,,63.532,4.1553,0.48,112.16
9650,192,-1.33324,50,0.9694,,,66.272,4.8358,0.42,120.83
9700,193,-2.83251,50,0.9693,,,67.255,7.4457,0.62,286.32
9750,194,-0.04331,50,0.9691,,,74.505,1.2488,0.06,4.95
9800,195,-1.9279,50,0.969,,,68.895,5.8028,0.52,180.18
9850,196,-1.77959,50,0.9688,,,63.029,4.8408,0.46,184.04
9900,197,-0.41176,50,0.9687,,,71.704,2.5916,0.3,39.74
9950,198,-1.86876,50,0.9685,,,68.368,5.5928,0.46,175.2
10000,199,-1.33624,50,0.9683,,,68.559,5.1258,0.52,117.28
10050,200,-3.93754,50,0.9682,0.002942,,65.758,9.0828,0.66,403.16
10100,201,-4.13165,50,0.968,0.001699,,66.251,10.6112,0.8,389.41
10150,202,-0.0576,50,0.9679,0.001675,,65.759,1.1109,0.14,15.1
10200,203,-0.14919,50,0.9677,0.001235,,62.236,1.7232,0.16,16.78
10250,204,-2.42432,50,0.9675,0.001795,,72.27,7.2008,0.54,218.04
10300,205,-2.46994,50,0.9674,0.001649,,69.841,7.2095,0.58,222.85
10350,206,-0.5724,50,0.9672,0.002024,,68.804,3.1528,0.3,41.87
10400,207,-3.42026,50,0.9671,0.002011,,76.389,9.2359,0.56,321.59
10450,208,-1.73124,50,0.9669,0.002275,,70.819,6.0292,0.54,148.97
10500,209,-0.47231,50,0.9667,0.002488,,76.088,2.8815,0.22,30.45
10550,210,-0.39455,50,0.9666,0.002847,,73.41,2.4944,0.22,26.43
10600,211,-0.71015,50,0.9664,0.002258,,68.362,4.1933,0.36,38.04
10650,212,-2.53382,50,0.9663,0.001921,,66.269,6.6194,0.44,251.34
10700,213,-1.50699,50,0.9661,0.001863,,68.283,5.3519,0.5,128.68
10750,214,-1.95822,50,0.966,0.00189,,63.962,5.6909,0.44,189.87
10800,215,-1.84309,50,0.9658,0.002048,,70.253,6.1666,0.4,159.84
10850,216,-1.05704,50,0.9656,0.002099,,68.223,4.6877,0.46,79.6
10900,217,-0.27347,50,0.9655,0.002093,,72.807,2.0132,0.24,19.59
10950,218,-0.74033,50,0.9653,0.001946,,66.908,3.7256,0.4,54.98
11000,219,-3.51243,50,0.9652,0.001921,,70.353,9.5172,0.64,328.65
11050,220,-1.92183,50,0.965,0.00209,,67.881,5.8414,0.58,179.63
11100,221,-5.07516,50,0.9648,0.001465,,64.684,10.8052,0.74,534.21
11150,222,-0.40466,50,0.9647,0.00141,,69.802,2.5903,0.24,32.73
11200,223,-0.19966,50,0.9645,0.001293,,64.247,1.972,0.26,21.46
11250,224,-2.44018,50,0.9644,0.001494,,62.4,7.061,0.58,220.15
11300,225,-0.01832,50,0.9642,0.001371,,78.978,0.8622,0.04,8.52
11350,226,-2.27575,50,0.9641,0.001272,,70.095,5.9873,0.46,223.22
11400,227,-1.98892,50,0.9639,0.001013,,71.392,6.8798,0.58,166.37
11450,228,-2.19126,50,0.9637,0.001463,,68.457,6.5828,0.62,206.01
11500,229,-1.0451,50,0.9636,0.001248,,69.428,4.0893,0.38,91.26
11550,230,-2.21466,50,0.9634,0.001149,,77.073,5.5072,0.46,225.52
11600,231,-0.26037,50,0.9633,0.001101,,70.351,1.8788,0.2,25.24
11650,232,-3.04065,50,0.9631,0.001254,,69.098,8.4972,0.64,278.5
11700,233,-4.11561,50,0.9629,0.00107,,71.439,9.6874,0.6,414.87
11750,234,-1.55647,50,0.9628,0.001228,,64.659,5.1323,0.48,141.5
11800,235,-0.89825,50,0.9626,0.001262,,62.722,3.5894,0.36,88.63
11850,236,-4.61656,50,0.9625,0.001245,,72.8,10.5188,0.7,467.02
11900,237,-1.95189,50,0.9623,0.000956,,72.95,7.0209,0.56,154.04
11950,238,-1.51535,50,0.9622,0.001056,,66.46,5.5832,0.54,127.36
12000,239,-1.50693,50,0.962,0.001398,,61.776,5.4049,0.44,128.49
12050,240,-1.47241,50,0.9618,0.001399,,71.793,5.1708,0.48,126.78
12100,241,0.0845,50,0.9617,0.001364,,73.943,0.6948,0.06,0.81
12150,242,-4.24902,50,0.9615,0.001111,,71.981,9.494,0.72,433.25
12200,243,-1.92177,50,0.9614,0.001132,,71.811,5.6184,0.46,182.43
12250,244,-2.38181,50,0.9612,0.001302,,64.277,6.6089,0.52,225.85
12300,245,-5.36544,50,0.961,0.00101,,74.772,11.9849,0.76,542.38
12350,246,-2.86988,50,0.9609,0.000948,,73.118,8.2457,0.58,257.26
12400,247,-0.74334,50,0.9607,0.001087,,67.485,3.5221,0.44,56.43
12450,248,-0.97549,50,0.9606,0.001076,,61.416,3.7781,0.4,89.9
12500,249,-1.7398,50,0.9604,0.001028,,62.865,5.9193,0.62,150.35
12550,250,-4.43668,50,0.9603,0.001119,,76.683,10.4081,0.76,451.16
12600,251,-2.85423,50,0.9601,0.000884,,70.04,7.9002,0.62,272.12
12650,252,-4.52337,50,0.9599,0.001177,,69.401,9.4089,0.7,489.44
12700,253,-1.90835,50,0.9598,0.000853,,70.63,5.9162,0.58,172.82
12750,254,-1.47932,50,0.9596,0.000959,,69.641,4.6987,0.34,138.35
12800,255,-1.58519,50,0.9595,0.000864,,70.113,4.6228,0.5,152.86
12850,256,-2.01743,50,0.9593,0.001088,,66.853,5.7179,0.5,201.03
12900,257,-2.37829,50,0.9591,0.001118,,78.306,6.3384,0.44,222.33
12950,258,-2.64806,50,0.959,0.00087,,76.512,6.8473,0.64,250.32
13000,259,-3.93859,50,0.9588,0.000903,,70.023,8.4917,0.62,418.62
13050,260,-1.06282,50,0.9587,0.001132,,65.167,3.3788,0.28,116.42
13100,261,0.00596,50,0.9585,0.000994,,67.661,0.9783,0.08,10.89
13150,262,-0.49889,50,0.9584,0.001138,,60.515,2.509,0.24,59.59
13200,263,-4.07301,50,0.9582,0.001059,,65.143,10.0635,0.7,395.12
13250,264,-0.23018,50,0.958,0.000927,,69.969,1.9929,0.16,18.9
13300,265,-2.68765,50,0.9579,0.000865,,73.265,6.9886,0.54,270.33
13350,266,-0.72568,50,0.9577,0.000943,,70.692,3.1268,0.36,63.87
13400,267,-0.57543,50,0.9576,0.000897,,68.326,2.7659,0.26,43.51
13450,268,-3.61461,50,0.9574,0.000941,,74.078,9.2609,0.66,344.77
13500,269,-1.51708,50,0.9573,0.00091,,66.451,4.6848,0.38,149.53
13550,270,-1.46095,50,0.9571,0.000884,,69.681,4.5739,0.48,139.23
13600,271,-1.16313,50,0.9569,0.00095,,62.352,4.45,0.42,100.68
13650,272,-0.27204,50,0.9568,0.000894,,68.776,1.7474,0.16,31.67
13700,273,-0.13441,50,0.9566,0.000897,,79.523,1.4544,0.14,14.62
13750,274,-1.34111,50,0.9565,0.000771,,68.362,5.2887,0.52,104.8
13800,275,-2.97269,50,0.9563,0.000972,,71.015,7.9053,0.66,286.16
13850,276,-1.22553,50,0.9561,0.000853,,63.138,4.2177,0.4,112.9
13900,277,-5.29465,50,0.956,0.000799,,67.929,11.0571,0.8,560.02
13950,278,-1.98256,50,0.9558,0.000784,,74.81,5.9683,0.52,187.86
14000,279,-2.44853,50,0.9557,0.000701,,71.52,6.69,0.56,237.29
14050,280,-1.47713,50,0.9555,0.001003,,66.166,5.3317,0.48,122.29
14100,281,-2.34065,50,0.9554,0.000819,,72.465,7.0037,0.5,213.73
14150,282,-0.26111,50,0.9552,0.000962,,67.199,2.0261,0.18,22.53
14200,283,-4.01416,50,0.955,0.000836,,67.433,9.1774,0.64,409.0
14250,284,-2.59231,50,0.9549,0.000748,,67.457,6.9284,0.6,258.36
14300,285,-1.32064,50,0.9547,0.000758,,62.814,4.6301,0.4,121.55
14350,286,-5.72406,50,0.9546,0.000952,,72.247,11.4946,0.72,617.23
14400,287,-2.16598,50,0.9544,0.000954,,73.507,6.8564,0.5,194.61
14450,288,-2.38674,50,0.9542,0.000758,,73.028,6.7082,0.52,229.25
14500,289,-4.1006,50,0.9541,0.00097,,77.955,10.5677,0.6,387.77
14550,290,-2.80918,50,0.9539,0.000768,,71.251,6.8529,0.46,301.63
14600,291,-4.32622,50,0.9538,0.000825,,69.503,10.5103,0.76,431.55
14650,292,-1.29805,50,0.9536,0.000831,,70.771,4.8704,0.32,102.19
14700,293,-1.03107,50,0.9535,0.000827,,77.847,4.5281,0.34,77.71
14750,294,-0.24203,50,0.9533,0.000726,,68.161,1.751,0.22,23.39
14800,295,-1.70986,50,0.9531,0.000924,,62.574,5.449,0.46,160.49
14850,296,-1.6631,50,0.953,0.000725,,63.424,5.1387,0.38,163.54
14900,297,-3.63324,50,0.9528,0.000961,,65.086,9.0489,0.7,354.67
14950,298,-1.79128,50,0.9527,0.000838,,64.04,5.8458,0.62,168.04
15000,299,-0.94492,50,0.9525,0.000837,,69.35,4.5078,0.38,72.03
15050,300,-0.05108,50,0.9523,0.001169,,58.125,1.4813,0.12,15.13
15100,301,-2.066,50,0.9522,0.000814,,74.125,6.3884,0.56,181.02
15150,302,-1.64154,50,0.952,0.000838,,71.906,4.8311,0.38,164.87
15200,303,-0.45567,50,0.9519,0.000903,,74.178,2.5596,0.24,38.02
15250,304,-4.61394,50,0.9517,0.000974,,67.434,9.8809,0.8,486.72
15300,305,-3.00711,50,0.9516,0.000902,,72.42,8.1366,0.56,286.45
15350,306,-4.87335,50,0.9514,0.00087,,67.822,9.8567,0.7,521.75
15400,307,-0.26693,50,0.9512,0.001011,,67.708,1.625,0.2,41.06
15450,308,-2.22602,50,0.9511,0.000849,,78.776,5.8223,0.46,216.74
15500,309,-3.37416,50,0.9509,0.000855,,76.79,8.8173,0.62,326.79
15550,310,-2.5359,50,0.9508,0.000946,,67.24,7.3312,0.62,233.99
15600,311,-1.96933,50,0.9506,0.000848,,71.216,6.4534,0.66,176.09
15650,312,-0.44871,50,0.9504,0.000754,,69.835,2.5127,0.34,35.91
15700,313,0.00624,50,0.9503,0.0009,,69.496,1.3386,0.08,5.3
15750,314,-1.1879,50,0.9501,0.000937,,70.442,4.0939,0.46,102.68
15800,315,-0.06737,50,0.95,0.000859,,90.707,0.8884,0.06,2.18
15850,316,-1.33694,50,0.9498,0.000851,,72.736,4.3206,0.34,120.53
15900,317,-4.13445,50,0.9496,0.000766,,79.446,9.9651,0.64,406.12
15950,318,-1.56445,50,0.9495,0.000823,,71.298,4.9223,0.34,150.34
16000,319,-1.57566,50,0.9493,0.000964,,73.566,5.6279,0.48,128.14
16050,320,-1.37695,50,0.9492,0.001022,,69.037,4.9248,0.44,129.89
16100,321,-2.46168,50,0.949,0.00081,,68.744,6.8527,0.52,239.03
16150,322,-0.93665,50,0.9489,0.000814,,65.43,3.6997,0.32,80.87
16200,323,-0.69404,50,0.9487,0.000831,,68.438,3.2503,0.22,53.55
16250,324,-2.90517,50,0.9485,0.000813,,66.686,8.1034,0.62,277.19
16300,325,-1.80006,50,0.9484,0.001027,,64.159,5.2409,0.46,181.19
16350,326,-0.31318,50,0.9482,0.000869,,62.138,2.1659,0.26,28.41
16400,327,-1.7326,50,0.9481,0.000921,,68.208,4.9159,0.38,175.2
16450,328,-1.5878,50,0.9479,0.000966,,68.202,5.0443,0.54,139.62
16500,329,-1.80948,50,0.9477,0.000826,,72.392,5.6127,0.38,169.96
16550,330,-4.21065,50,0.9476,0.000871,,68.278,9.1626,0.68,450.47
16600,331,-2.77522,50,0.9474,0.000833,,74.513,7.8411,0.58,257.34
16650,332,-0.96526,50,0.9473,0.000897,,72.675,4.0946,0.38,75.98
16700,333,-3.39793,50,0.9471,0.000874,,71.621,7.6938,0.58,362.13
16750,334,0.10998,50,0.947,0.000951,,68.423,0.7211,0.04,2.22
16800,335,-0.87673,50,0.9468,0.000852,,56.8,3.4117,0.34,82.65
16850,336,-0.2776,50,0.9466,0.0008,,72.097,2.2937,0.18,15.39
16900,337,-4.66664,50,0.9465,0.000855,,73.084,10.6083,0.66,474.48
16950,338,-1.4001,50,0.9463,0.000868,,69.328,4.0142,0.44,149.05
17000,339,-3.59853,50,0.9462,0.000784,,72.61,9.5528,0.68,334.66
17050,340,-1.62084,50,0.946,0.001021,,66.622,5.494,0.36,148.41
17100,341,0.06568,50,0.9458,0.000896,,72.476,0.4994,0.04,2.18
17150,342,-1.46183,50,0.9457,0.000954,,70.342,4.6328,0.4,135.27
17200,343,-5.55287,50,0.9455,0.000869,,69.547,13.2674,0.82,537.36
17250,344,-3.44844,50,0.9454,0.00083,,65.501,9.044,0.66,326.08
17300,345,-3.20168,50,0.9452,0.000783,,76.642,7.8605,0.58,318.97
17350,346,-2.8135,50,0.9451,0.000781,,75.497,7.8779,0.54,260.18
17400,347,0.05466,50,0.9449,0.000895,,65.921,0.6097,0.14,9.47
17450,348,-2.84449,50,0.9447,0.0009,,74.175,7.4538,0.58,275.95
17500,349,-1.30767,50,0.9446,0.000775,,79.006,3.8292,0.4,137.58
17550,350,-2.54821,50,0.9444,0.000915,,65.17,6.746,0.68,250.39
17600,351,-0.38366,50,0.9443,0.000943,,65.575,2.275,0.3,30.26
17650,352,-2.57044,50,0.9441,0.000893,,77.773,6.892,0.52,244.24
17700,353,-3.7418,50,0.9439,0.000904,,70.469,9.2084,0.72,371.17
17750,354,-0.24603,50,0.9438,0.00094,,76.188,2.1146,0.14,16.63
17800,355,-1.22014,50,0.9436,0.000903,,71.573,3.7021,0.34,128.85
17850,356,-1.3474,50,0.9435,0.000902,,70.344,4.154,0.4,137.3
17900,357,-1.7086,50,0.9433,0.000768,,69.743,5.9955,0.62,146.88
17950,358,-0.06871,50,0.9432,0.000771,,64.396,1.1156,0.16,17.79
18000,359,-1.18879,50,0.943,0.000849,,69.325,4.4478,0.4,98.61
